"text","links","permalink","username","date","photo0","photo1","photo2","photo3"
"We’re wrapping up our homemade mask project after 10 days & over 1,000 masks donated to healthcare and COVID first responders in Miami and as far as NY, NJ, CA & DC. All in it together #Masks4All #homemadeMasks #PPENow","","https://twitter.com/newmiamimama301/status/1246501938360975365","newmiamimama301","2020-04-04 18:16:35+00:00","https://pbs.twimg.com/media/EUx25rCXYAIuD-d.jpg","https://pbs.twimg.com/media/EUx25rGXYAAC8gv.jpg","https://pbs.twimg.com/media/EUx25rDWAAA5whR.jpg","https://pbs.twimg.com/media/EUx25rCWAAAOXS6.jpg"
"Easter Bunny's mask protects you -- your mask protects Easter Bunny #Masks4All [via @lilacchocolates]","","https://twitter.com/walterolson/status/1246501901174296576","walterolson","2020-04-04 18:16:26+00:00","https://pbs.twimg.com/media/EUx23MYXYAI_EvD.jpg","","",""
"#Czechia has important messages to share with those interested in #flatteningthecurve . It has adopted a strategy of #Masks4All . The more we in other countries can learn from #Czechia the greater our chances of saving lives ","","https://twitter.com/ClarkAllister/status/1246501686941802498","ClarkAllister","2020-04-04 18:15:35+00:00","https://pbs.twimg.com/media/EUvvo2zXYAAR6sP.png","","",""
"Join us! Telephone Town Hall April 7 w/ CA State Assemblymember @BuffyWicks and @supejohngioia re: #COVID19 #coronavirus #masks4all RSVP by email: Assemblymember.Wicks@assembly.ca.gov and write: ""Town Hall"" in subject line @WeArePHA https://bit.ly/2weDsG3","https://bit.ly/2weDsG3","https://twitter.com/roberthrogers1/status/1246501570583257088","roberthrogers1","2020-04-04 18:15:07+00:00","https://pbs.twimg.com/media/EUx2W4lU8AACLoC.jpg","","",""
"FYI— the economics of #Masks4All https://twitter.com/tanyatussing/status/1245766496250454027?s=21","https://twitter.com/tanyatussing/status/1245766496250454027?s=21,https://twitter.com/tanyatussing/status/1245766496250454027","https://twitter.com/tanyatussing/status/1246501483085991938","tanyatussing","2020-04-04 18:14:47+00:00","https://pbs.twimg.com/media/EUx0Qv8VAAEwyEH.jpg","","",""
"Wearinng a mask #Masks4All will not kill people, ignorance will.","","https://twitter.com/_Lu_Chen/status/1246501355545559045","_Lu_Chen","2020-04-04 18:14:16+00:00","https://pbs.twimg.com/media/EUxF_KrX0AExqdm.jpg","","",""
"This has important implications for control of COVID-19, suggesting that surgical face masks could be used by ill people to reduce onward transmission."" #Masks4All","","https://twitter.com/MasksAsap/status/1246500903617794048","MasksAsap","2020-04-04 18:12:28+00:00","https://pbs.twimg.com/media/EUxF_KrX0AExqdm.jpg","","",""
"#Masks in bulk. Order in minutes. N95, KN95 and 3 ply-surgical masks. #Masks4All ","","https://twitter.com/MerkinChief/status/1246500626462375938","MerkinChief","2020-04-04 18:11:22+00:00","https://pbs.twimg.com/media/EUx1tbBWoAAe_wU.jpg","","",""
"#Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion. #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #fasion #SocialDistancing #mask #COVID2019 #Covid19Out #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/merryjoportell/status/1246500442491826183","merryjoportell","2020-04-04 18:10:39+00:00","https://pbs.twimg.com/media/EUx1hMrXkAA0K-j.jpg","https://pbs.twimg.com/media/EUx1hMsXsAEuaI_.jpg","https://pbs.twimg.com/media/EUx1hM_XQAAdNtz.jpg","https://pbs.twimg.com/media/EUx1hwmWAAQ2A9F.jpg"
"@jeremyphoward #Masks4All at last in Lombardy! ","","https://twitter.com/fgianferrari/status/1246500266750414848","fgianferrari","2020-04-04 18:09:57+00:00","https://pbs.twimg.com/media/EUx1YV2WAAA7rwL.jpg","","",""
"Thank you @winniesun ! It's something we can all do to #FlattenTheCurve #StayingAliveTogether #Masks4All","","https://twitter.com/nkagetsu/status/1246500161578323969","nkagetsu","2020-04-04 18:09:32+00:00","https://pbs.twimg.com/media/EUxs1gdU8AArqgu.jpg","","",""
"5th grade #MATRIX student, Andrew S. took the #facemask challenge and sent this photo! Who’s going to be next to try this?! #wyproud #wyasd #Masks4All ","","https://twitter.com/HenRyCreated/status/1246499903196532736","HenRyCreated","2020-04-04 18:08:30+00:00","https://pbs.twimg.com/media/EUx1DTvWAAA5HUw.jpg","https://pbs.twimg.com/media/EUx1DTsWoAAYWql.jpg","",""
"Yes, there's plenty reusable, cloth, decorative masks online .. you need to know how to look for them: don't get discouraged if it's not coming until May -you're gonna need it for a long time -it generally comes much faster #Masks4All #COVID19","","https://twitter.com/karynpalminteri/status/1246499534106251265","karynpalminteri","2020-04-04 18:07:02+00:00","https://pbs.twimg.com/media/EUx0feJWsAAsX2A.jpg","","",""
"Art Ensemble Of Chicago: Coming Home Jamaica A series of full-face wooden masks, which may (or may not!) hide filters behind the mouth holes. They truly look great, but also a little bit of a gamble. I'd go with the third one from left. Estimated effectiveness: 6/10 #Masks4All ","","https://twitter.com/fabiolug/status/1246499145197723649","fabiolug","2020-04-04 18:05:29+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
"When fabric becomes a commodity and solid fabric in masculine colors is even harder to come by, sacrificing jeans is worth making sure my boys are safe. Thankful I’m not a skinny jeans kinda girl, SEE! Thick thighs do save lives. #Masks4All ","","https://twitter.com/DebiHammel/status/1246499117825695744","DebiHammel","2020-04-04 18:05:23+00:00","https://pbs.twimg.com/media/EUx0VcQXkAI1ubn.jpg","","",""
"Given the studies done on the efficacy of masks to help combat the #coronavirus pandemic, I have decided to support the #Masks4All movement. So I made a couple of memes to pass around. #covid19 Images are from Maldivian designer @FamushuBoutique and NZ designer Karen Walker.","","https://twitter.com/mujunaeem/status/1246499098443776001","mujunaeem","2020-04-04 18:05:18+00:00","https://pbs.twimg.com/media/EUx0TJLWoAITOxJ.jpg","https://pbs.twimg.com/media/EUx0TJGWsAA1vVv.jpg","",""
"thanks Jeremy & Balaji - have added #Masks4All to http://bit.ly/PPEIndex. folks with additional questions should see @PPECoalition for more information.","http://bit.ly/PPEIndex","https://twitter.com/Pistachio/status/1246498994022465541","Pistachio","2020-04-04 18:04:53+00:00","https://pbs.twimg.com/media/EUv67hOUMAA9a6_.jpg","","",""
"COVID-19 Telephone Town Hall April 7 -- #COVID19 @BuffyWicks #coronavirus #masks4all @CoCoHealth https://conta.cc/3dOONxv","https://conta.cc/3dOONxv","https://twitter.com/supejohngioia/status/1246498372682502144","supejohngioia","2020-04-04 18:02:25+00:00","https://pbs.twimg.com/media/EUxzqgFWkAI33g9.jpg","","",""
"COVID-19 Telephone Town Hall April 7 -- #COVID19 @BuffyWicks #coronavirus #masks4all @CoCoHealth https://conta.cc/3dOONxv","https://conta.cc/3dOONxv","https://twitter.com/roberthrogers1/status/1246498372300783618","roberthrogers1","2020-04-04 18:02:25+00:00","https://pbs.twimg.com/media/EUxzqfEWAAQK_Pe.jpg","","",""
"To all - Besides #Masks4All, these are simple but useful tips for fighting the #COVID19Pandemic. You can play a vital part in it. To Hong Kongers - remember to also support local conscientious businesses. #YellowEconomicCircle Pic from #30DaysToSaveAmerica @WarRoomPandemic.","","https://twitter.com/BoscoWo42122490/status/1246498338947485697","BoscoWo42122490","2020-04-04 18:02:17+00:00","https://pbs.twimg.com/media/EUxzn29U8AEtksK.jpg","https://pbs.twimg.com/media/EUxzn29UEAYpqJ4.jpg","https://pbs.twimg.com/media/EUxzn29U8AAQJkG.jpg","https://pbs.twimg.com/media/EUxzn4CU0AAMlMk.jpg"
"Support COVID-19 Care at @UHhospitals https://hubs.ly/H0p9S9Y0 | #masksforall #Masks4All | @PointRight","https://hubs.ly/H0p9S9Y0","https://twitter.com/kcodriscoll1/status/1246498309881171970","kcodriscoll1","2020-04-04 18:02:10+00:00","https://pbs.twimg.com/media/EUxzm2OXgAA0Vaq.png","","",""
"I can pretty much tell who has an irrational fear of the invisible boogie man or who envisions themselves one day appearing on the cover of Soldier of Fortune magazine by their stance on #Masks4All. It's not about whether it helps; it's how it makes them feel. ""But doctors...","","https://twitter.com/C4CEO/status/1246498257506906113","C4CEO","2020-04-04 18:01:58+00:00","https://pbs.twimg.com/media/EUx1-4sXkAQAm5e.jpg","https://pbs.twimg.com/media/EUx1_B8X0AEKNzk.jpg","",""
"Gonna try to make some masks using an HVAC filter. #coronavirus #COVID19 #PPE #Masks4All ","","https://twitter.com/BruceKLogan/status/1246497966208229376","BruceKLogan","2020-04-04 18:00:48+00:00","https://pbs.twimg.com/media/EUxzSjQXgAAwvev.jpg","https://pbs.twimg.com/media/EUxzSjQXgAIVjl9.jpg","",""
"don't wait for corrupt system to tell you what to do, in this case #WHO or any organization who is unfit to solve any minor issues let alone advise on life matter, MASK is a must vs #COVID2019 ask yourselves &amp;use logic #Masks4All will protect you &amp;others see the experts take! ","","https://twitter.com/ArsimmA/status/1246497885421801475","ArsimmA","2020-04-04 18:00:29+00:00","https://pbs.twimg.com/media/EUxy4ZfWkAUKOUn.jpg","","",""
"#masks4all Found these resources for sharing about using masks https://masks4all.org/ Here is the video https://youtu.be/jZtEX2-n2Hc https://www.instagram.com/p/B-kXXkEFRq-/?igshid=cv58k5sg81wt","https://masks4all.org/,https://youtu.be/jZtEX2-n2Hc,https://www.instagram.com/p/B-kXXkEFRq-/?igshid=cv58k5sg81wt","https://twitter.com/pixelhandler/status/1246497657071308802","pixelhandler","2020-04-04 17:59:34+00:00","https://pbs.twimg.com/media/EUx1Mo6UEAAhNmP.jpg","","",""
"I dream of one day, where humankind has learned to #BeHumbleNotArrogant. Opinions like that one, only hurt the valuable contributions of hardworking people like @jeremyphoward thanks to all supporters that helped our countries to bring #Masks4All ","","https://twitter.com/Tinker_MJ/status/1246497608421572609","Tinker_MJ","2020-04-04 17:59:23+00:00","https://pbs.twimg.com/media/EUxy9yRWoAA8Qg_.jpg","","",""
"Doing our part in public #TakeBackLocal #SocialDistanacing #Masks4All ","","https://twitter.com/GetLocable/status/1246497392230187010","GetLocable","2020-04-04 17:58:31+00:00","https://pbs.twimg.com/media/EUxywlVU0AEwzhF.jpg","","",""
"#Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion. #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMorning #fasion #SocialDistancing #mask #COVID2019 #Covid19Out #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @CDCgov","","https://twitter.com/StocksToBuy777/status/1246496981117218821","StocksToBuy777","2020-04-04 17:56:53+00:00","https://pbs.twimg.com/media/EUxyY9DWsAI_97o.jpg","https://pbs.twimg.com/media/EUxyY9EWkAAX80U.jpg","",""
"John Cale: Guts Perhaps realising the previous model's limitations, years later Cale came up with this intriguing redesign. A solid improvement, but would be nice to know the filter specs. Comes with a full-body suit. What's not to like? Estimated effectiveness: 8/10 #Masks4All ","","https://twitter.com/fabiolug/status/1246496647850442753","fabiolug","2020-04-04 17:55:34+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
"We all have friends like this! Let’s say a Prayer for them Today. #SaturdayThoughts #SaturdayMotivation #coronavirus #CoronavirusPandemic #Masks4All #MasksDoneWrong #No","","https://twitter.com/TheAlbyMetevier/status/1246496570863833093","TheAlbyMetevier","2020-04-04 17:55:15+00:00","https://pbs.twimg.com/media/EUxyBTkU4AAzd_H.jpg","https://pbs.twimg.com/media/EUxyBTnUcAAwDib.jpg","https://pbs.twimg.com/media/EUxyBTqUYAApRib.jpg",""
"We didn't wait for our government, we did it ourselves. #Masks4All #COVID19 Protect the others and you'll protect yourself!","","https://twitter.com/IvaSmidova/status/1246496359487885313","IvaSmidova","2020-04-04 17:54:25+00:00","https://pbs.twimg.com/media/EUxxCLsX0AUDk97.jpg","","",""
"If you can still unlock your iPhone with your Face Recognition in public, you’re not doing the #MaskUpPA right! Remember, “I protect you - You protect me!” #Masks4All - listen to @GovernorTomWolf and the experts! #COVID19","","https://twitter.com/Josh_HigherEd/status/1246495758142115840","Josh_HigherEd","2020-04-04 17:52:02+00:00","https://pbs.twimg.com/media/EUxxR36XgAAMO-p.jpg","","",""
"Who would have thunk that facial masks (not carnival) would be in fashion in Brazil in 2020? #covid19 #Masks4All ","","https://twitter.com/Mo_Americanoid/status/1246495659299143680","Mo_Americanoid","2020-04-04 17:51:38+00:00","https://pbs.twimg.com/media/EUxxMQAXQAADfhu.jpg","","",""
"Label printer had a busy night - all these orders for the high efficiency nanofiber material will be on their way by Monday. #FlattenTheCuve #Masks4All #N95masks @GetFilti","","https://twitter.com/nano_nxt/status/1246494755216855040","nano_nxt","2020-04-04 17:48:03+00:00","https://pbs.twimg.com/media/EUxv4z3XYAcmPG1.jpg","","",""
"This is how the masks should look for everyone.#Masks4All #coronavirus #Masks #StayAtHome #ABCNews #CBSNews","","https://twitter.com/likebutter1/status/1246494531954098176","likebutter1","2020-04-04 17:47:09+00:00","https://pbs.twimg.com/media/EUxvsflXkAYp22j.jpg","","",""
"John Cale: Vintage Violence Pro: radical attempt to seal one's face. Cons: the eyes remain vulnerable + it may be difficult to breath. Estimated effectiveness: 6/10 #Masks4All ","","https://twitter.com/fabiolug/status/1246494483891589121","fabiolug","2020-04-04 17:46:58+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
"#Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion. #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #fasion #SocialDistancing #mask #COVID2019 #Covid19Out #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @realDonaldTrump @CDCgov","","https://twitter.com/AlanPortell/status/1246494066273071106","AlanPortell","2020-04-04 17:45:18+00:00","https://pbs.twimg.com/media/EUxvunjWkAAnP0W.jpg","https://pbs.twimg.com/media/EUxvunUXsAA9aA1.jpg","",""
"Fed Govt Resources are all that’s left for NYC. Period. Stealing from other localities only compounds NY State’s pandemic meltdown. Is @POTUS failure or NY state or NYC, highest taxed in Nation, CBRN Epic Failure? #PandemicsAreLocal #Masks4all","","https://twitter.com/Jaime4ou/status/1246494030688649217","Jaime4ou","2020-04-04 17:45:10+00:00","https://pbs.twimg.com/media/EUw99itWAAIDTSO.jpg","","",""
"Triple protection: 1. Obvious barrier (several layers!); 2. A “mitzvah” for not having disposed of all the leftover skullcaps from son’s wedding; 3. Required by god herself! (A Jewish skullcap stapled to rubber bands - takes #COVID2019 #MasksNow #Masks4All #mask","","https://twitter.com/RenaPasick/status/1246492780483887105","RenaPasick","2020-04-04 17:40:12+00:00","https://pbs.twimg.com/media/EUxukPWU4AgW7_q.jpg","","",""
"I cleaned out my nightstand a few months ago. Was reluctant to throwing out these jetblue eye shields. Thinking to myself, I will probably need/use these one day Low &amp; behold, never has something come in so handy! Who knew! Thanks @JetBlue #Masks4All #makeyourownmask #jetblue","","https://twitter.com/Bblab/status/1246492749982990336","Bblab","2020-04-04 17:40:04+00:00","https://pbs.twimg.com/media/EUxui_2WsAA-DcS.jpg","","",""
" when ya mama say put this on And don’t question me #Masks4All ","","https://twitter.com/IvanParker2k18/status/1246492594403708933","IvanParker2k18","2020-04-04 17:39:27+00:00","https://pbs.twimg.com/media/EUxuZ8IXsAEr8eY.jpg","","",""
"You're a caring person, Alfie. #Masks4ALL","","https://twitter.com/Cleo19910698/status/1246492469170061313","Cleo19910698","2020-04-04 17:38:58+00:00","https://pbs.twimg.com/media/EUxjcVBXYAEKqxb.jpg","","",""
"U can enjoy more in the out side world if u have a #Masks4All ","","https://twitter.com/sachinmedhekar/status/1246492085844205568","sachinmedhekar","2020-04-04 17:37:26+00:00","https://pbs.twimg.com/media/EUm622nU8AEOJZV.jpg","","",""
"Madvillain: Madvillainy This one would be great if you could just scare viruses away. As it is, the large gaps near the cheekbones means no decent mouth/nose seal. It's not even attempting to cover the eyes at all. A big no-no. Estimated effectiveness: 3/10 #Masks4All ","","https://twitter.com/fabiolug/status/1246492036611612678","fabiolug","2020-04-04 17:37:14+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
" #facemasks #makeyourownmask using #paddedbras #sportsbras #diyfacemask #Masks4All ","","https://twitter.com/goldylo65341546/status/1246491773825843204","goldylo65341546","2020-04-04 17:36:12+00:00","https://pbs.twimg.com/media/EUxtp7XXkAAsYKF.jpg","","",""
"Be safe out there everyone! #Masks4All ","","https://twitter.com/sweetlu1234/status/1246491407834996736","sweetlu1234","2020-04-04 17:34:44+00:00","https://pbs.twimg.com/media/EUxtUgBUcAAhHEI.jpg","","",""
"Our DIY masks - thanks to my awesome sister! #Masks4All #COVID19","","https://twitter.com/evabscherer/status/1246491350171860993","evabscherer","2020-04-04 17:34:31+00:00","https://pbs.twimg.com/media/EUxtRSaWoAAV91d.jpg","","",""
"#Masks4All without any further doubt... ","","https://twitter.com/jmpailhon/status/1246491348041175041","jmpailhon","2020-04-04 17:34:30+00:00","https://pbs.twimg.com/media/EUxtQW3WkAAbP93.jpg","","",""
"#Masks4All The Best Scarf &amp; Bandana pictures. The New Fashion. #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #fasion #SocialDistancing #mask #COVID2019 #Covid19Out #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @realDonaldTrump @CDCgov","","https://twitter.com/merryjoportell/status/1246491268806557705","merryjoportell","2020-04-04 17:34:11+00:00","https://pbs.twimg.com/media/EUxtMV1XsAEvD70.jpg","https://pbs.twimg.com/media/EUxtMWVXkAMhPGx.jpg","https://pbs.twimg.com/media/EUxtMW8X0AEhSDT.jpg",""
"I’m on team masks , how about you? Making a mask? Here are some fabric suggestions. Join my friend and @MountSinaiNYC physician @nkagetsu for #Masks4All ","","https://twitter.com/winniesun/status/1246490866195152896","winniesun","2020-04-04 17:32:35+00:00","https://pbs.twimg.com/media/EUxs1gdU8AArqgu.jpg","","",""
"Don't mind me. Just doing my part to help stop the spread of Cоrоnаvirus. #Masks4All ","","https://twitter.com/dr_solemnis/status/1246490675920515078","dr_solemnis","2020-04-04 17:31:50+00:00","https://pbs.twimg.com/media/EUxsfKbVAAAS1J9.jpg","","",""
"I have no doubt there will be more thanks to lack of CBRN training in NYC. #Masks4all There are not enough ventilators in your entire state thanks to perfect Pandemic storm upon defenseless liberals. I don’t know a single #MAGA who does not prep","","https://twitter.com/Jaime4ou/status/1246490648598937601","Jaime4ou","2020-04-04 17:31:43+00:00","https://pbs.twimg.com/media/EUw99itWAAIDTSO.jpg","","",""
"#Masks4All The Best Scarf and Bandana pictures. The New Fashion #maskchallange #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #fasion #SocialDistancing #mask #COVID2019 #Covid19Out #COVIDIDIOT #coronavirus #CornavirusOutbreak #CoronavirusUS #CDC @realDonaldTrump @CDCgov","","https://twitter.com/AlanPortell/status/1246490284353093640","AlanPortell","2020-04-04 17:30:17+00:00","https://pbs.twimg.com/media/EUxsTRLWsAMnAbz.jpg","https://pbs.twimg.com/media/EUxsTSgXkAAwfzE.jpg","",""
"Went to local grocery store to get ""essentials"" (burgers & beer) with the #electricevette EV. Yvettes' #COVID19 #Masks4All get-up turns into a visor instantly! ","","https://twitter.com/electricEVette/status/1246490194938867712","electricEVette","2020-04-04 17:29:55+00:00","https://pbs.twimg.com/media/EUxsI4EXsAEfMvt.jpg","","",""
"Captain Beefheart & His Magic Band: Trout Mask Replica Inventive full-face solution with integrated hat. The design prevents touching face, as demonstrated by the model. Yet the mouth hole is utterly puzzling: is it hiding an N95 filter? Estimated effectiveness: 7/10 #Masks4All ","","https://twitter.com/fabiolug/status/1246490115486158848","fabiolug","2020-04-04 17:29:36+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
"[THREAD] I'm going to attempt an estimation of the effectiveness of masks and other face covers, as seen on classic album artworks. Note: this is not medical advice. More serious info about homemade masks can be found at https://masks4all.co/ #Masks4All Buckle up!","https://masks4all.co/","https://twitter.com/fabiolug/status/1246489974549164032","fabiolug","2020-04-04 17:29:03+00:00","https://pbs.twimg.com/media/EUxsGnVXsAAgqrl.jpg","","",""
"Whether making a mask today or waiting for one you’ve ordered, create a barrier, stay safe. @KDVR #Masks4All #coronavirus #cowx","","https://twitter.com/ShaulTurner/status/1246489929724485633","ShaulTurner","2020-04-04 17:28:52+00:00","https://pbs.twimg.com/media/EUxr-XhU4Acdi63.jpg","","",""
"And here is a video how to make a mask (without sewing anything) in less than a minute. #Masks4All #WashYourHands","https://m.youtube.com/watch?v=CbRsb0T7Oz8&feature=youtu.be","https://twitter.com/SummerStacey3/status/1246489212876013570","SummerStacey3","2020-04-04 17:26:01+00:00","https://pbs.twimg.com/media/EUxp-KeUUAEuewm.jpg","","",""
"Did you know that, the parent company of @LittleTikes, @MGAEntertain has launched a hospital and supplies matchmaking initiave? Request #PPE or donate for the cause at #OperationPacMan here: https://mgaecares.mgae.com #Masks4All #MasksSaveLives @momselect PLEASE SHARE!","https://mgaecares.mgae.com","https://twitter.com/LindsaySatmary/status/1246489097105018883","LindsaySatmary","2020-04-04 17:25:34+00:00","https://pbs.twimg.com/media/EUxrOPDXQAAM_Hn.jpg","","",""
"I'll protect you; please protect me. #Masks4All ","","https://twitter.com/gina_wbg/status/1246488903764381697","gina_wbg","2020-04-04 17:24:47+00:00","https://pbs.twimg.com/media/EUxrDJyWoAMMMTL.jpg","","",""
"@HamillHimself , father wisdom. #quarentenaBrasil #Quarentinememes #quarentine #StayHome #Masks4All ","","https://twitter.com/gustavo_bord/status/1246488781227622400","gustavo_bord","2020-04-04 17:24:18+00:00","https://pbs.twimg.com/media/EUxqCYSXQAAr-wk.jpg","","",""
"Cambridge University did a study of the effectiveness of different common household cloths at reducing transmission of particles smaller than coronavirus for homemade masks. #Masks4All #WashYourHands https://smartairfilters.com/en/blog/best-materials-make-diy-face-mask-virus/","https://smartairfilters.com/en/blog/best-materials-make-diy-face-mask-virus/","https://twitter.com/SummerStacey3/status/1246488472908517376","SummerStacey3","2020-04-04 17:23:05+00:00","https://pbs.twimg.com/media/EUxp-KeUUAEuewm.jpg","","",""
"Today my dad texted me a pic of himself in the protective gear he intends to wear when venturing out in public. He went into his closet and found his late wife’s old wig, a pair of old glasses, a bandana, and a wool coat. #COVID2019 #Masks4All #SaturdayMotivation","","https://twitter.com/LowveeCole/status/1246488450553044996","LowveeCole","2020-04-04 17:22:59+00:00","https://pbs.twimg.com/media/EUxqoyhWAAgh9UO.jpg","","",""
"Pulled into the gas station. A kid wearing a bandana across his face comes to the window. I’m wearing a full shemagh. “This coronavirus has us all looking like either the Taliban or bank robbers, eh?” He said. Pretty much. #Masks4All #QuarantineLife","","https://twitter.com/davidtmccarty/status/1246488256256016384","davidtmccarty","2020-04-04 17:22:13+00:00","https://pbs.twimg.com/media/EUxqdgwX0AAv9gA.jpg","","",""
"An important message... (Yes, there's normally a N95 mask under this. ) #COVID19 #coronavirus #Masks4All ","","https://twitter.com/dturner_tech/status/1246488202296385536","dturner_tech","2020-04-04 17:22:00+00:00","https://pbs.twimg.com/media/EUxqZ-8XsAEGtE-.jpg","","",""
"Sound advice!!! #Masks4All #mask #coronavirus #COVID2019","https://twitter.com/drchristinemann/status/1246262176337334272","https://twitter.com/budski11/status/1246488173527601152","budski11","2020-04-04 17:21:53+00:00","https://pbs.twimg.com/media/EUxquGyXgAERTT1.jpg","","",""
"You don’t care what stealing PPE causes as Pandemic sweeps deeper inside NY state does to anyone. Do you think many will be missed by COVID19? Failure to Prep is on YOU, @NYCMayor and @NYGovCuomo bloated Gov’.t. Massive CBRN FAIL. @POTUS #Masks4All","","https://twitter.com/Jaime4ou/status/1246488066807738368","Jaime4ou","2020-04-04 17:21:28+00:00","https://pbs.twimg.com/media/EUw99itWAAIDTSO.jpg","","",""
"Another great article about our Sanctuary Mask Initiative by @yaycork. ""Women in direct provision are sewing thousands of face masks for vulnerable people"" https://www.yaycork.ie/women-living-in-direct-provision-are-sewing-thousands-of-face-masks/?fbclid=IwAR2eqgFL4j3e_ipOTLDtnYPv-uasvRsbgXG0cZalCClnaZIfxpK3cxOW5oM #SMI #SanctuaryMaskInitiative #Masks4All ","https://www.yaycork.ie/women-living-in-direct-provision-are-sewing-thousands-of-face-masks/?fbclid=IwAR2eqgFL4j3e_ipOTLDtnYPv-uasvRsbgXG0cZalCClnaZIfxpK3cxOW5oM","https://twitter.com/SanctuaryMask/status/1246487317134692360","SanctuaryMask","2020-04-04 17:18:29+00:00","https://pbs.twimg.com/media/EUxpPhDXsAEBO8v.jpg","","",""
"I got your back, thanks for having mine! #Masks4All ","","https://twitter.com/IbBK/status/1246487304186691586","IbBK","2020-04-04 17:18:26+00:00","https://pbs.twimg.com/media/EUxaqG1WkAA2lGb.jpg","","",""
"DOESN’T TAKE A GENIUS TO SOLVE THIS PUZZLE INSTEAD OF A MASK TRUMP NEEDS A MUZZLE #Masks4All #muzzletrump #SaturdayThoughts #burmashave #burmagram","","https://twitter.com/BurmaGrams/status/1246487186037526534","BurmaGrams","2020-04-04 17:17:58+00:00","https://pbs.twimg.com/media/EUxpd5UXQAAaWs8.jpg","","",""
